timestamp,product,buy,sell,quantity,unit,gr_pure,buy_gr,sell_gr,price_diff_gr,sell_gr_premium,product_std
2022-04-13 05:00:29.633761+03:00,1 грам абонаментно златно кюлче Tavex,118,129,1,gr,1,118,129,0.0932,0.1208,абонаментно кюлче Tavex, 1 грам
2022-04-13 05:00:29.633761+03:00,1 унция златна австрийска филхармония,3650,3759,1,oz,31.1,117.35,120.86,0.0299,0.0501,Австрийска филхармония, 1 унция
2022-04-13 05:00:29.633761+03:00,1 унция златен канадски кленов лист,3650,3768,1,oz,31.1,117.35,121.15,0.0324,0.0526,канадски кленов лист, 1 унция
2022-04-13 05:00:29.633761+03:00,1 унция Кругерранд Южна Африка,3632,3759,1,oz,28.50937,116.77,120.86,0.035,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-13 05:00:29.633761+03:00,1 унция златно кюлче Valcambi,3597,3748,1,oz,31.1,115.65,120.5,0.0419,0.047,кюлче Valcambi, 1 унция
2022-04-13 05:00:29.633761+03:00,50 грама златно кюлче Valcambi,5782,6009,50,gr,50,115.64,120.18,0.0393,0.0442,кюлче Valcambi, 50 грама
2022-04-13 05:00:29.633761+03:00,100 грама златно кюлче Valcambi,11507,11948,100,gr,100,115.07,119.48,0.0383,0.0381,кюлче Valcambi, 100 грама
2022-04-13 05:00:29.633761+03:00,20 франка френски Наполеон с Лавров венец,691,735,20,fr,5.805,119.04,126.61,0.0636,0.1,Френски Наполеон с Лавров венец, 20 франка
2022-04-13 05:00:29.633761+03:00,20 франка френски Гениус,691,728,20,fr,5.805,119.04,125.41,0.0535,0.0896,Френски Гениус, 20 франка
2022-04-13 05:00:29.633761+03:00,1/10 унция златна австрийска филхармония,358,412,0.1,oz,3.1103,115.1,132.46,0.1508,0.1509,Австрийска филхармония, 1/10 унция
2022-04-13 05:00:29.633761+03:00,1 унция златен американски бизон,3650,3867,1,oz,31.1,117.35,124.33,0.0595,0.0802,американски бизон, 1 унция
2022-04-13 05:00:29.633761+03:00,1 унция американски орел,3650,3849,1,eagle,28.6708,127.3072255,134.2480852,0.054520548,0.1754,американски орел, 1 унция
2022-04-13 05:00:29.633761+03:00,1 грам златно кюлче Valcambi,116,163,1,gr,1,116,163,0.4052,0.4162,кюлче Valcambi, 1 грам
2022-04-13 05:00:29.633761+03:00,2.5 грама златно кюлче Valcambi,289,380,2.5,gr,2.5,115.6,152,0.3149,0.3206,кюлче Valcambi, 2.5 грама
2022-04-13 05:00:29.633761+03:00,5 грама златно кюлче Valcambi,578,662,5,gr,5,115.6,132.4,0.1453,0.1503,кюлче Valcambi, 5 грама
2022-04-13 05:00:29.633761+03:00,10 грама златно кюлче Valcambi,1157,1271,10,gr,10,115.7,127.1,0.0985,0.1043,кюлче Valcambi, 10 грама
2022-04-13 05:00:29.633761+03:00,20 грама златно кюлче Valcambi,2313,2487,20,gr,20,115.65,124.35,0.0752,0.0804,кюлче Valcambi, 20 грама
2022-04-13 05:00:29.633761+03:00,100 австрийски корони – Франц Йосиф,3445,3703,100,cor,30.483,113.013811,121.4775449,0.074891147,,корони – Франц Йосиф, 100 австрийски
2022-04-13 05:00:29.633761+03:00,1 унция златен австралийски лунар година на Заека 2011,3561,4833,1,oz,31.1,114.49,155.39,0.3572,0.3501,Австралийски лунар година на Заека 2011, 1 унция
2022-04-13 05:00:29.633761+03:00,1 унция златен австралийски лунар година на Мишката 2008,3561,5370,1,oz,31.1,114.49,172.65,0.508,0.5001,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-13 05:00:29.633761+03:00,1 унция златен австралийски лунар година на Прасето 2007,3561,5012,1,oz,31.1,114.49,161.14,0.4075,0.4001,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-13 05:00:29.633761+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3561,5549,1,oz,31.1,114.49,178.41,0.5583,0.5501,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-13 05:00:29.633761+03:00,Суверен Елизабет II Великобритания,833,910,1,sov,7.3188,113.8164726,124.3373231,0.092436975,,II Великобритания, Суверен Елизабет
2022-04-13 06:00:27.500327+03:00,1 грам абонаментно златно кюлче Tavex,118,129,1,gr,1,118,129,0.0932,0.1264,абонаментно кюлче Tavex, 1 грам
2022-04-13 06:00:27.500327+03:00,1 унция златна австрийска филхармония,3650,3759,1,oz,31.1,117.35,120.86,0.0299,0.0553,Австрийска филхармония, 1 унция
2022-04-13 06:00:27.500327+03:00,1 унция златен канадски кленов лист,3650,3768,1,oz,31.1,117.35,121.15,0.0324,0.0578,канадски кленов лист, 1 унция
2022-04-13 06:00:27.500327+03:00,1 унция Кругерранд Южна Африка,3632,3759,1,oz,28.50937,116.77,120.86,0.035,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-13 06:00:27.500327+03:00,1 унция златно кюлче Valcambi,3597,3748,1,oz,31.1,115.65,120.5,0.0419,0.0521,кюлче Valcambi, 1 унция
2022-04-13 06:00:27.500327+03:00,50 грама златно кюлче Valcambi,5782,6009,50,gr,50,115.64,120.18,0.0393,0.0493,кюлче Valcambi, 50 грама
2022-04-13 06:00:27.500327+03:00,100 грама златно кюлче Valcambi,11507,11948,100,gr,100,115.07,119.48,0.0383,0.0432,кюлче Valcambi, 100 грама
2022-04-13 06:00:27.500327+03:00,20 франка френски Наполеон с Лавров венец,691,735,20,fr,5.805,119.04,126.61,0.0636,0.1055,Френски Наполеон с Лавров венец, 20 франка
2022-04-13 06:00:27.500327+03:00,20 франка френски Гениус,691,728,20,fr,5.805,119.04,125.41,0.0535,0.095,Френски Гениус, 20 франка
2022-04-13 06:00:27.500327+03:00,1/10 унция златна австрийска филхармония,358,412,0.1,oz,3.1103,115.1,132.46,0.1508,0.1566,Австрийска филхармония, 1/10 унция
2022-04-13 06:00:27.500327+03:00,1 унция златен американски бизон,3650,3867,1,oz,31.1,117.35,124.33,0.0595,0.0856,американски бизон, 1 унция
2022-04-13 06:00:27.500327+03:00,1 унция американски орел,3650,3849,1,eagle,28.6708,127.3072255,134.2480852,0.054520548,0.1754,американски орел, 1 унция
2022-04-13 06:00:27.500327+03:00,1 грам златно кюлче Valcambi,116,163,1,gr,1,116,163,0.4052,0.4232,кюлче Valcambi, 1 грам
2022-04-13 06:00:27.500327+03:00,2.5 грама златно кюлче Valcambi,289,380,2.5,gr,2.5,115.6,152,0.3149,0.3272,кюлче Valcambi, 2.5 грама
2022-04-13 06:00:27.500327+03:00,5 грама златно кюлче Valcambi,578,662,5,gr,5,115.6,132.4,0.1453,0.156,кюлче Valcambi, 5 грама
2022-04-13 06:00:27.500327+03:00,10 грама златно кюлче Valcambi,1157,1271,10,gr,10,115.7,127.1,0.0985,0.1098,кюлче Valcambi, 10 грама
2022-04-13 06:00:27.500327+03:00,20 грама златно кюлче Valcambi,2313,2487,20,gr,20,115.65,124.35,0.0752,0.0857,кюлче Valcambi, 20 грама
2022-04-13 06:00:27.500327+03:00,100 австрийски корони – Франц Йосиф,3445,3703,100,cor,30.483,113.013811,121.4775449,0.074891147,,корони – Франц Йосиф, 100 австрийски
2022-04-13 06:00:27.500327+03:00,1 унция златен австралийски лунар година на Заека 2011,3561,4833,1,oz,31.1,114.49,155.39,0.3572,0.3568,Австралийски лунар година на Заека 2011, 1 унция
2022-04-13 06:00:27.500327+03:00,1 унция златен австралийски лунар година на Мишката 2008,3561,5370,1,oz,31.1,114.49,172.65,0.508,0.5075,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-13 06:00:27.500327+03:00,1 унция златен австралийски лунар година на Прасето 2007,3561,5012,1,oz,31.1,114.49,161.14,0.4075,0.407,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-13 06:00:27.500327+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3561,5549,1,oz,31.1,114.49,178.41,0.5583,0.5578,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-13 06:00:27.500327+03:00,Суверен Елизабет II Великобритания,833,910,1,sov,7.3188,113.8164726,124.3373231,0.092436975,,II Великобритания, Суверен Елизабет
2022-04-13 07:00:28.295311+03:00,1 грам абонаментно златно кюлче Tavex,118,129,1,gr,1,118,129,0.0932,0.1205,абонаментно кюлче Tavex, 1 грам
2022-04-13 07:00:28.295311+03:00,1 унция златна австрийска филхармония,3650,3759,1,oz,31.1,117.35,120.86,0.0299,0.0498,Австрийска филхармония, 1 унция
2022-04-13 07:00:28.295311+03:00,1 унция златен канадски кленов лист,3650,3768,1,oz,31.1,117.35,121.15,0.0324,0.0523,канадски кленов лист, 1 унция
2022-04-13 07:00:28.295311+03:00,1 унция Кругерранд Южна Африка,3632,3759,1,oz,28.50937,116.77,120.86,0.035,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-13 07:00:28.295311+03:00,1 унция златно кюлче Valcambi,3597,3748,1,oz,31.1,115.65,120.5,0.0419,0.0467,кюлче Valcambi, 1 унция
2022-04-13 07:00:28.295311+03:00,50 грама златно кюлче Valcambi,5782,6009,50,gr,50,115.64,120.18,0.0393,0.0439,кюлче Valcambi, 50 грама
2022-04-13 07:00:28.295311+03:00,100 грама златно кюлче Valcambi,11507,11948,100,gr,100,115.07,119.48,0.0383,0.0378,кюлче Valcambi, 100 грама
2022-04-13 07:00:28.295311+03:00,20 франка френски Наполеон с Лавров венец,691,735,20,fr,5.805,119.04,126.61,0.0636,0.0998,Френски Наполеон с Лавров венец, 20 франка
2022-04-13 07:00:28.295311+03:00,20 франка френски Гениус,691,728,20,fr,5.805,119.04,125.41,0.0535,0.0893,Френски Гениус, 20 франка
2022-04-13 07:00:28.295311+03:00,1/10 унция златна австрийска филхармония,358,412,0.1,oz,3.1103,115.1,132.46,0.1508,0.1506,Австрийска филхармония, 1/10 унция
2022-04-13 07:00:28.295311+03:00,1 унция златен американски бизон,3650,3867,1,oz,31.1,117.35,124.33,0.0595,0.08,американски бизон, 1 унция
2022-04-13 07:00:28.295311+03:00,1 унция американски орел,3650,3849,1,eagle,28.6708,127.3072255,134.2480852,0.054520548,0.1754,американски орел, 1 унция
2022-04-13 07:00:28.295311+03:00,1 грам златно кюлче Valcambi,116,163,1,gr,1,116,163,0.4052,0.4159,кюлче Valcambi, 1 грам
2022-04-13 07:00:28.295311+03:00,2.5 грама златно кюлче Valcambi,289,380,2.5,gr,2.5,115.6,152,0.3149,0.3203,кюлче Valcambi, 2.5 грама
2022-04-13 07:00:28.295311+03:00,5 грама златно кюлче Valcambi,578,662,5,gr,5,115.6,132.4,0.1453,0.1501,кюлче Valcambi, 5 грама
2022-04-13 07:00:28.295311+03:00,10 грама златно кюлче Valcambi,1157,1271,10,gr,10,115.7,127.1,0.0985,0.104,кюлче Valcambi, 10 грама
2022-04-13 07:00:28.295311+03:00,20 грама златно кюлче Valcambi,2313,2487,20,gr,20,115.65,124.35,0.0752,0.0801,кюлче Valcambi, 20 грама
2022-04-13 07:00:28.295311+03:00,100 австрийски корони – Франц Йосиф,3445,3703,100,cor,30.483,113.013811,121.4775449,0.074891147,,корони – Франц Йосиф, 100 австрийски
2022-04-13 07:00:28.295311+03:00,1 унция златен австралийски лунар година на Заека 2011,3561,4833,1,oz,31.1,114.49,155.39,0.3572,0.3498,Австралийски лунар година на Заека 2011, 1 унция
2022-04-13 07:00:28.295311+03:00,1 унция златен австралийски лунар година на Мишката 2008,3561,5370,1,oz,31.1,114.49,172.65,0.508,0.4997,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-13 07:00:28.295311+03:00,1 унция златен австралийски лунар година на Прасето 2007,3561,5012,1,oz,31.1,114.49,161.14,0.4075,0.3997,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-13 07:00:28.295311+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3561,5549,1,oz,31.1,114.49,178.41,0.5583,0.5497,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-13 07:00:28.295311+03:00,Суверен Елизабет II Великобритания,833,910,1,sov,7.3188,113.8164726,124.3373231,0.092436975,,II Великобритания, Суверен Елизабет
2022-04-13 08:00:37.723357+03:00,1 грам абонаментно златно кюлче Tavex,118,129,1,gr,1,118,129,0.0932,0.1276,абонаментно кюлче Tavex, 1 грам
2022-04-13 08:00:37.723357+03:00,1 унция златна австрийска филхармония,3650,3759,1,oz,31.1,117.35,120.86,0.0299,0.0565,Австрийска филхармония, 1 унция
2022-04-13 08:00:37.723357+03:00,1 унция златен канадски кленов лист,3650,3768,1,oz,31.1,117.35,121.15,0.0324,0.059,канадски кленов лист, 1 унция
2022-04-13 08:00:37.723357+03:00,1 унция Кругерранд Южна Африка,3632,3759,1,oz,28.50937,116.77,120.86,0.035,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-13 08:00:37.723357+03:00,1 унция златно кюлче Valcambi,3597,3748,1,oz,31.1,115.65,120.5,0.0419,0.0533,кюлче Valcambi, 1 унция
2022-04-13 08:00:37.723357+03:00,50 грама златно кюлче Valcambi,5782,6009,50,gr,50,115.64,120.18,0.0393,0.0505,кюлче Valcambi, 50 грама
2022-04-13 08:00:37.723357+03:00,100 грама златно кюлче Valcambi,11507,11948,100,gr,100,115.07,119.48,0.0383,0.0444,кюлче Valcambi, 100 грама
2022-04-13 08:00:37.723357+03:00,20 франка френски Наполеон с Лавров венец,691,735,20,fr,5.805,119.04,126.61,0.0636,0.1067,Френски Наполеон с Лавров венец, 20 франка
2022-04-13 08:00:37.723357+03:00,20 франка френски Гениус,691,728,20,fr,5.805,119.04,125.41,0.0535,0.0962,Френски Гениус, 20 франка
2022-04-13 08:00:37.723357+03:00,1/10 унция златна австрийска филхармония,358,412,0.1,oz,3.1103,115.1,132.46,0.1508,0.1578,Австрийска филхармония, 1/10 унция
2022-04-13 08:00:37.723357+03:00,1 унция златен американски бизон,3650,3867,1,oz,31.1,117.35,124.33,0.0595,0.0868,американски бизон, 1 унция
2022-04-13 08:00:37.723357+03:00,1 унция американски орел,3650,3849,1,eagle,28.6708,127.3072255,134.2480852,0.054520548,0.1754,американски орел, 1 унция
2022-04-13 08:00:37.723357+03:00,1 грам златно кюлче Valcambi,116,163,1,gr,1,116,163,0.4052,0.4248,кюлче Valcambi, 1 грам
2022-04-13 08:00:37.723357+03:00,2.5 грама златно кюлче Valcambi,289,380,2.5,gr,2.5,115.6,152,0.3149,0.3287,кюлче Valcambi, 2.5 грама
2022-04-13 08:00:37.723357+03:00,5 грама златно кюлче Valcambi,578,662,5,gr,5,115.6,132.4,0.1453,0.1573,кюлче Valcambi, 5 грама
2022-04-13 08:00:37.723357+03:00,10 грама златно кюлче Valcambi,1157,1271,10,gr,10,115.7,127.1,0.0985,0.111,кюлче Valcambi, 10 грама
2022-04-13 08:00:37.723357+03:00,20 грама златно кюлче Valcambi,2313,2487,20,gr,20,115.65,124.35,0.0752,0.087,кюлче Valcambi, 20 грама
2022-04-13 08:00:37.723357+03:00,100 австрийски корони – Франц Йосиф,3445,3703,100,cor,30.483,113.013811,121.4775449,0.074891147,,корони – Франц Йосиф, 100 австрийски
2022-04-13 08:00:37.723357+03:00,1 унция златен австралийски лунар година на Заека 2011,3561,4833,1,oz,31.1,114.49,155.39,0.3572,0.3583,Австралийски лунар година на Заека 2011, 1 унция
2022-04-13 08:00:37.723357+03:00,1 унция златен австралийски лунар година на Мишката 2008,3561,5370,1,oz,31.1,114.49,172.65,0.508,0.5092,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-13 08:00:37.723357+03:00,1 унция златен австралийски лунар година на Прасето 2007,3561,5012,1,oz,31.1,114.49,161.14,0.4075,0.4085,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-13 08:00:37.723357+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3561,5549,1,oz,31.1,114.49,178.41,0.5583,0.5595,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-13 08:00:37.723357+03:00,Суверен Елизабет II Великобритания,833,910,1,sov,7.3188,113.8164726,124.3373231,0.092436975,,II Великобритания, Суверен Елизабет
2022-04-13 09:00:32.987330+03:00,1 грам абонаментно златно кюлче Tavex,119,129,1,gr,1,119,129,0.084,0.1255,абонаментно кюлче Tavex, 1 грам
2022-04-13 09:00:32.987330+03:00,1 унция златна австрийска филхармония,3657,3767,1,oz,31.1,117.58,121.11,0.03,0.0567,Австрийска филхармония, 1 унция
2022-04-13 09:00:32.987330+03:00,1 унция златен канадски кленов лист,3657,3776,1,oz,31.1,117.58,121.4,0.0325,0.0592,канадски кленов лист, 1 унция
2022-04-13 09:00:32.987330+03:00,1 унция Кругерранд Южна Африка,3640,3767,1,oz,28.50937,117.03,121.11,0.0349,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-13 09:00:32.987330+03:00,1 унция златно кюлче Valcambi,3604,3757,1,oz,31.1,115.87,120.79,0.0425,0.0539,кюлче Valcambi, 1 унция
2022-04-13 09:00:32.987330+03:00,50 грама златно кюлче Valcambi,5793,6022,50,gr,50,115.86,120.44,0.0395,0.0508,кюлче Valcambi, 50 грама
2022-04-13 09:00:32.987330+03:00,100 грама златно кюлче Valcambi,11529,11974,100,gr,100,115.29,119.74,0.0386,0.0447,кюлче Valcambi, 100 грама
2022-04-13 09:00:32.987330+03:00,20 франка френски Наполеон с Лавров венец,693,736,20,fr,5.805,119.38,126.79,0.0621,0.1062,Френски Наполеон с Лавров венец, 20 франка
2022-04-13 09:00:32.987330+03:00,20 франка френски Гениус,693,730,20,fr,5.805,119.38,125.75,0.0534,0.0971,Френски Гениус, 20 франка
2022-04-13 09:00:32.987330+03:00,1/10 унция златна австрийска филхармония,359,413,0.1,oz,3.1103,115.42,132.78,0.1504,0.1585,Австрийска филхармония, 1/10 унция
2022-04-13 09:00:32.987330+03:00,1 унция златен американски бизон,3657,3875,1,oz,31.1,117.58,124.59,0.0596,0.087,американски бизон, 1 унция
2022-04-13 09:00:32.987330+03:00,1 унция американски орел,3657,3857,1,eagle,28.6708,127.5513763,134.5271147,0.054689636,0.1754,американски орел, 1 унция
2022-04-13 09:00:32.987330+03:00,1 грам златно кюлче Valcambi,116,164,1,gr,1,116,164,0.4138,0.4309,кюлче Valcambi, 1 грам
2022-04-13 09:00:32.987330+03:00,2.5 грама златно кюлче Valcambi,290,381,2.5,gr,2.5,116,152.4,0.3138,0.3297,кюлче Valcambi, 2.5 грама
2022-04-13 09:00:32.987330+03:00,5 грама златно кюлче Valcambi,579,663,5,gr,5,115.8,132.6,0.1451,0.1569,кюлче Valcambi, 5 грама
2022-04-13 09:00:32.987330+03:00,10 грама златно кюлче Valcambi,1159,1274,10,gr,10,115.9,127.4,0.0992,0.1115,кюлче Valcambi, 10 грама
2022-04-13 09:00:32.987330+03:00,20 грама златно кюлче Valcambi,2317,2492,20,gr,20,115.85,124.6,0.0755,0.0871,кюлче Valcambi, 20 грама
2022-04-13 09:00:32.987330+03:00,100 австрийски корони – Франц Йосиф,3452,3711,100,cor,30.483,113.2434472,121.7399862,0.075028969,,корони – Франц Йосиф, 100 австрийски
2022-04-13 09:00:32.987330+03:00,1 унция златен австралийски лунар година на Заека 2011,3568,4844,1,oz,31.1,114.72,155.74,0.3576,0.3588,Австралийски лунар година на Заека 2011, 1 унция
2022-04-13 09:00:32.987330+03:00,1 унция златен австралийски лунар година на Мишката 2008,3568,5382,1,oz,31.1,114.72,173.04,0.5084,0.5097,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-13 09:00:32.987330+03:00,1 унция златен австралийски лунар година на Прасето 2007,3568,5023,1,oz,31.1,114.72,161.5,0.4078,0.4091,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-13 09:00:32.987330+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3568,5561,1,oz,31.1,114.72,178.79,0.5585,0.5599,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-13 09:00:32.987330+03:00,Суверен Елизабет II Великобритания,835,912,1,sov,7.3188,114.0897415,124.6105919,0.092215569,,II Великобритания, Суверен Елизабет
2022-04-13 10:00:36.698151+03:00,1 грам абонаментно златно кюлче Tavex,118,129,1,gr,1,118,129,0.0932,0.1276,абонаментно кюлче Tavex, 1 грам
2022-04-13 10:00:36.698151+03:00,1 унция златна австрийска филхармония,3653,3763,1,oz,31.1,117.45,120.99,0.0301,0.0576,Австрийска филхармония, 1 унция
2022-04-13 10:00:36.698151+03:00,1 унция златен канадски кленов лист,3653,3772,1,oz,31.1,117.45,121.27,0.0325,0.06,канадски кленов лист, 1 унция
2022-04-13 10:00:36.698151+03:00,1 унция Кругерранд Южна Африка,3636,3763,1,oz,28.50937,116.9,120.99,0.035,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-13 10:00:36.698151+03:00,1 унция златно кюлче Valcambi,3600,3752,1,oz,31.1,115.74,120.63,0.0422,0.0544,кюлче Valcambi, 1 унция
2022-04-13 10:00:36.698151+03:00,50 грама златно кюлче Valcambi,5787,6015,50,gr,50,115.74,120.3,0.0394,0.0516,кюлче Valcambi, 50 грама
2022-04-13 10:00:36.698151+03:00,100 грама златно кюлче Valcambi,11517,11959,100,gr,100,115.17,119.59,0.0384,0.0454,кюлче Valcambi, 100 грама
2022-04-13 10:00:36.698151+03:00,20 франка френски Наполеон с Лавров венец,692,735,20,fr,5.805,119.21,126.61,0.0621,0.1067,Френски Наполеон с Лавров венец, 20 франка
2022-04-13 10:00:36.698151+03:00,20 франка френски Гениус,692,729,20,fr,5.805,119.21,125.58,0.0534,0.0977,Френски Гениус, 20 франка
2022-04-13 10:00:36.698151+03:00,1/10 унция златна австрийска филхармония,359,412,0.1,oz,3.1103,115.42,132.46,0.1476,0.1578,Австрийска филхармония, 1/10 унция
2022-04-13 10:00:36.698151+03:00,1 унция златен американски бизон,3653,3871,1,oz,31.1,117.45,124.46,0.0597,0.0879,американски бизон, 1 унция
2022-04-13 10:00:36.698151+03:00,1 унция американски орел,3653,3853,1,eagle,28.6708,127.4118615,134.3875999,0.054749521,0.1754,американски орел, 1 унция
2022-04-13 10:00:36.698151+03:00,1 грам златно кюлче Valcambi,116,163,1,gr,1,116,163,0.4052,0.4248,кюлче Valcambi, 1 грам
2022-04-13 10:00:36.698151+03:00,2.5 грама златно кюлче Valcambi,289,380,2.5,gr,2.5,115.6,152,0.3149,0.3287,кюлче Valcambi, 2.5 грама
2022-04-13 10:00:36.698151+03:00,5 грама златно кюлче Valcambi,578,663,5,gr,5,115.6,132.6,0.1471,0.1591,кюлче Valcambi, 5 грама
2022-04-13 10:00:36.698151+03:00,10 грама златно кюлче Valcambi,1158,1273,10,gr,10,115.8,127.3,0.0993,0.1127,кюлче Valcambi, 10 грама
2022-04-13 10:00:36.698151+03:00,20 грама златно кюлче Valcambi,2315,2489,20,gr,20,115.75,124.45,0.0752,0.0878,кюлче Valcambi, 20 грама
2022-04-13 10:00:36.698151+03:00,100 австрийски корони – Франц Йосиф,3448,3706,100,cor,30.483,113.1122265,121.5759604,0.074825986,,корони – Франц Йосиф, 100 австрийски
2022-04-13 10:00:36.698151+03:00,1 унция златен австралийски лунар година на Заека 2011,3565,4838,1,oz,31.1,114.62,155.55,0.3571,0.3597,Австралийски лунар година на Заека 2011, 1 унция
2022-04-13 10:00:36.698151+03:00,1 унция златен австралийски лунар година на Мишката 2008,3565,5375,1,oz,31.1,114.62,172.81,0.5077,0.5106,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-13 10:00:36.698151+03:00,1 унция златен австралийски лунар година на Прасето 2007,3565,5017,1,oz,31.1,114.62,161.3,0.4073,0.4099,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-13 10:00:36.698151+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3565,5554,1,oz,31.1,114.62,178.57,0.5579,0.5609,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-13 10:00:36.698151+03:00,Суверен Елизабет II Великобритания,834,910,1,sov,7.3188,113.9531071,124.3373231,0.091127098,,II Великобритания, Суверен Елизабет
2022-04-13 11:00:37.776924+03:00,1 грам абонаментно златно кюлче Tavex,118,129,1,gr,1,118,129,0.0932,0.1198,абонаментно кюлче Tavex, 1 грам
2022-04-13 11:00:37.776924+03:00,1 унция златнo Австралийско Кенгуру,3654,3754,1,oz,31.1,117.48,120.7,0.0274,0.0478,Австралийско Кенгуру, 1 унция
2022-04-13 11:00:37.776924+03:00,1 унция златна австрийска филхармония,3654,3765,1,oz,31.1,117.48,121.05,0.0304,0.0508,Австрийска филхармония, 1 унция
2022-04-13 11:00:37.776924+03:00,1 унция златен канадски кленов лист,3654,3774,1,oz,31.1,117.48,121.34,0.0329,0.0533,канадски кленов лист, 1 унция
2022-04-13 11:00:37.776924+03:00,1 унция Кругерранд Южна Африка,3637,3765,1,oz,28.50937,116.93,121.05,0.0352,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-13 11:00:37.776924+03:00,1 унция златно кюлче Valcambi,3601,3754,1,oz,31.1,115.78,120.7,0.0425,0.0478,кюлче Valcambi, 1 унция
2022-04-13 11:00:37.776924+03:00,50 грама златно кюлче Valcambi,5788,6018,50,gr,50,115.76,120.36,0.0397,0.0448,кюлче Valcambi, 50 грама
2022-04-13 11:00:37.776924+03:00,100 грама златно кюлче Valcambi,11520,11966,100,gr,100,115.2,119.66,0.0387,0.0388,кюлче Valcambi, 100 грама
2022-04-13 11:00:37.776924+03:00,20 франка френски Наполеон с Лавров венец,692,736,20,fr,5.805,119.21,126.79,0.0636,0.1007,Френски Наполеон с Лавров венец, 20 франка
2022-04-13 11:00:37.776924+03:00,20 франка френски Гениус,692,729,20,fr,5.805,119.21,125.58,0.0534,0.0902,Френски Гениус, 20 франка
2022-04-13 11:00:37.776924+03:00,1/10 унция златна австрийска филхармония,359,412,0.1,oz,3.1103,115.42,132.46,0.1476,0.1499,Австрийска филхармония, 1/10 унция
2022-04-13 11:00:37.776924+03:00,1 унция златен американски бизон,3654,3873,1,oz,31.1,117.48,124.52,0.0599,0.081,американски бизон, 1 унция
2022-04-13 11:00:37.776924+03:00,1 унция американски орел,3654,3855,1,eagle,28.6708,127.4467402,134.4573573,0.05500821,0.1754,американски орел, 1 унция
2022-04-13 11:00:37.776924+03:00,1 грам златно кюлче Valcambi,116,163,1,gr,1,116,163,0.4052,0.415,кюлче Valcambi, 1 грам
2022-04-13 11:00:37.776924+03:00,2.5 грама златно кюлче Valcambi,289,381,2.5,gr,2.5,115.6,152.4,0.3183,0.323,кюлче Valcambi, 2.5 грама
2022-04-13 11:00:37.776924+03:00,5 грама златно кюлче Valcambi,579,663,5,gr,5,115.8,132.6,0.1451,0.1511,кюлче Valcambi, 5 грама
2022-04-13 11:00:37.776924+03:00,10 грама златно кюлче Valcambi,1158,1273,10,gr,10,115.8,127.3,0.0993,0.1051,кюлче Valcambi, 10 грама
2022-04-13 11:00:37.776924+03:00,20 грама златно кюлче Valcambi,2315,2491,20,gr,20,115.75,124.55,0.076,0.0812,кюлче Valcambi, 20 грама
2022-04-13 11:00:37.776924+03:00,100 австрийски корони – Франц Йосиф,3449,3708,100,cor,30.483,113.1450317,121.6415707,0.07509423,,корони – Франц Йосиф, 100 австрийски
2022-04-13 11:00:37.776924+03:00,1 унция златен австралийски лунар година на Заека 2011,3566,4841,1,oz,31.1,114.65,155.64,0.3575,0.3511,Австралийски лунар година на Заека 2011, 1 унция
2022-04-13 11:00:37.776924+03:00,1 унция златен австралийски лунар година на Мишката 2008,3566,5379,1,oz,31.1,114.65,172.94,0.5084,0.5013,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-13 11:00:37.776924+03:00,1 унция златен австралийски лунар година на Прасето 2007,3566,5020,1,oz,31.1,114.65,161.4,0.4078,0.4011,Австралийски лунар година на Прасето 2007, 1 унция
